2324,"suppose $xinmathbf{r}$, then $^{""}|x-2|<1""$ is $quad(quad)$ of $^{prime}x^{2}+2x-3>0""$",39,1760,132
1787,"if $mn-3=0$, then the value of the algebraic formula $left(frac{m^{2}}{n}-nright)cdotfrac{n}{m+n}$ is",502,,
3598,the domain of function $f(x)=frac{1}{sqrt{left(log{2}xright)^{2}-1}}$ is $(quad)$,297,368,639
325,"3. (2019 liaoning benxi simulation, 7) during the may 1st jiangbei water city cultural tourism festival, several students rented a van to travel. the rental price of the van was 180 yuan. two more students were added when they set off. as a result, each student the bus fare is 3 yuan less than the original one. assuming that there are $x$ in the original traveling classmates, the equation listed is:",502,503,449
3445,"if $frac{1+tanalpha}{1-tanalpha}=2018$, then $frac{1}{cos2alpha}+tan2alpha=$$underline{qquad}$.",1938,2329,343
226,the solution to the equation $(x-2)left(x+frac{1}{2}right)=0$ is,1762,449,449
3957,"4. if the vertex of the angle $alpha$ coincides with the origin, the start side coincides with the non-negative semi-axis of the $x$ axis, and the end side is on the straight line $2x+y=0$, then $sinleft(frac{pi}{4} -alpharight)cosleft(alpha-frac{pi}{4}right)=$(",1192,,639
421,"if the graph of the linear function $y=3x-6$ intersects the $x$ axis at the point $(m,0)$, then $m=$",1736,1742,639
1767,calculation: $2019^{circ}+(frac{1}{3})^{-1}=$,956,131,
607,the square root of 4 is ( ),2045,1041,1042
1476,"7. it is known that the vertex of the parabola $y=ax^{2}-bx-2(aneq0)$ is in the fourth quadrant and passes through the point $(-1,0)$, when $ab$ is an integer, $ab the value of $ is",369,381,639
807,"translate the parabola $y=x^{2}$ up by 3 unit lengths, and then translate it to the right by 5 unit lengths, the analytical formula of the obtained parabola is",369,381,639
734,define the operation $m*n=mn^{2}-mn-1.$ for example $4*2=4times2^{2}-4times$$2-1=7.$ then the case of the root of the equation $1*x=0$ for,1762,1795,449
3016,"the image of the function $f(x)=asin(omegax+varphi)$(where $left.a>0,omega>0,|varphi|<frac{pi}{2}right)$ is shown in the figure, where the area of $bcperpoc, trianglebcd$ is $frac{pi}{2}$. in order to obtain the image of the function $y=f(x)$, it is necessary to convert the image of the function $y=asinomegax$",1192,643,639
2118,"6. the following table is a statistical table about the service life of a certain equipment $x ($unit: year $)$ and the maintenance cost $y$ (unit: ten thousand yuan): begin{tabular}{|c|c| c|c|c|c|}hline$x$&2&3&4&5&6hline$y$&$3.4$&$4.2$&$5.1$&$5.5$&$6.8$hlineend{tabular}the linear regression equation $hat{y}= 0.81x+hat{a}$, if it is stipulated that the maintenance cost $y$ does not exceed 100,000 yuan, once it exceeds 100,000 yuan, the equipment must be scrapped. according to this model, the maximum service life of the equipment is about $ (quad)$",449,1623,
2116,"4. at 4:30 on november 24, 2020, the long march-5 yao-5 carrier rocket was successfully launched at my country's wenchang space launch site. after flying for about 2,200 seconds, the chang'e-5 probe of the lunar exploration project was successfully sent to the predetermined orbit, opening my country's the first return trip to sample extraterrestrial objects. the maximum velocity of the rocket $v($unit$:mathrm{km}/mathrm{s})$ and the fuel mass $m$(unit$:mathrm{kg}$) of the rocket are known the functional relationship of mass $m($unit:$mathrm{kg}$) is $v=2lnleft(1+frac{m}{m}right).$ if the mass of the rocket is known to be $3100mathrm{~kg}$ , the maximum speed of the rocket is $11mathrm{~km}/mathrm{s}$, then the fuel that the rocket needs to add is $($ the reference value is $ln2approx0.69, ln244.69approx5.50$, the result is accurate to $0.01) quad(quad)$",289,292,
508,factoring: $4x^{3}-x$ results in $underline{qquad}$,2320,471,473
2424,"it is known that the function $f(x)$ for $forallxinmathbf{r}$ satisfies $f(x)=-f(6-x)$, $f(x+1)=f(-x+1)$, if $f(a)=-f(2020), ain[5,9]$ and $f(x)$ is a monotonic function on $[5,9$], then the following conclusion is correct",639,2138,
2916,the asymptote equation of the hyperbola $frac{y^{2}}{4}-frac{x^{2}}{2}=lambda(lambda>0)$ is,1375,1384,254
3639,"for the quadratic function $f(x)=ax^{2}+bx+c (a$ is a non-zero integer), the four students gave the following conclusions respectively, among which one and only one conclusion is wrong, then it is wrong the conclusion is $(quad)$",369,645,738
1232,"as shown in the figure, on the $x$ axis, intercept $oa and ob$ on the axis respectively, so that $oa=ob$, and then take the points $a and b$ as the center of the circle respectively, and take the points greater than $frac{1}{2}ab$ the remainder is the radius to draw an arc, and the two arcs intersect at the point $p. if the coordinate of the point $p$ is $(a, 2a-3)$, then the value of $a$ is",1100,1687,
1507,the range of $x$ that makes $frac{sqrt{x-1}}{3}$ meaningful in the real range is $underline{qquad}$.,345,347,368
153,"9. regarding the quadratic equation of $x$, $x^{2}-3x+m=0$ has two unequal real roots, then the value range of the real number $m$ is",1762,1787,449
2709,"known hyperbola $c:frac{x^{2}}{a^{2}}-frac{y^{2}}{b^{2}}=1(a>0,b>0)$ the left and right focal points are respectively $f{1}, f{2}, m$ is a point on the left branch of the hyperbola, $overrightarrow{mf{1}}cdotoverrightarrow{mf{2}}=0,mf{2} $the right branch of the hyperbola is at the point $n$, if the radius of the inscribed circle of $trianglemnf{1}$ is $a$, then the eccentricity of the hyperbola is",,1375,
2811,"the definition domain of the function $f(x)$ is $mathbf{r}$, and both $f(x+1)$ and $f(x+2)$ are odd functions, then the correct one of the following conclusions is",639,1119,984
3099,"the distance between the two adjacent highest points on the image of the known function $f(x)=sqrt{3}sin(omegax-varphi)(omega>0)$ is $pi$, then ""$varphi=frac {pi}{6}$"" is ""the image of $f(x)$ is symmetrical about the line $x=frac{pi}{3}$""",1192,643,639
3687,"it is known that $a, b, c, d$ are all constants, $a>b, c>d$. if the zero point of $f(x)=2019+(xa)(xb)$ is $c, d$, then the following inequality is correct is $(quad)$",639,381,645
3852,"12. given the function $f(x)=3sinx+sin3x$, then $(quad)$a.$f(x)$ is an odd function b.$f(x)$ is a periodic function and the minimum positive period is $2 the range of pi$c.$f(x)$ is $[-4,4]$d. when $xin(0,pi)$, $f(x)>0$",639,1192,1121
3784,"11. known hyperbola $c:frac{x^{2}}{a^{2}}-frac{y^{2}}{b^{2}}=1(a>0,b>0 )$'s left focus $f(-1,0)$, the line that passes through $f$ and is perpendicular to the $x$ axis intersects the hyperbola at $a and b$, 0 is the origin of the coordinates, $triangleaob$ the area is $frac{3}{2}$, then the following conclusions are correct:",,1384,
3481,"the opposite sides of the interior angles $a, b, c$ of $triangleabc$ are $a, b, c$ respectively. if the area of $triangleabc$ is $frac{a^{2}+b^{2}-c^{ 2}}{4}$, then $c=$$(quad)$",1192,1937,639
3234,"the partial image of the function $f(x)=asin(omegax+varphi) (a, omega, varphi$ are constants, $a>0, omega>0$) is shown in the figure, then $fleft(-frac{pi the value of }{3}right)$ is $underline{qquad}$.",1192,2249,639
512,decomposition factor: $2a^{2}-18=underline{qquad}$,2320,471,473
3941,"5. if $tanfrac{alpha}{2}=frac{1}{3}$, then $frac{sinleft(alpha+frac{5pi}{2}right)-1}{sin(3pi-alpha)}= $",1192,341,639
2230,"given $frac{sinalpha+3cosalpha}{3cosalpha-sinalpha}=5$, then the value of $cos^{2}alpha+frac{1}{2}sin2alpha$ is",1192,1199,
551,the graph of the linear function $y=3x-2$ does not pass through,1687,1736,1742
3704,"if there are two points on the graph of the function $y=f(x)$ such that the tangents of the graph of the function at these two points are perpendicular to each other, then $y=f(x)$ is said to have $mathrm{t}$ properties. the property of $mathrm{t}$ in the following functions is $(quad)$",186,652,710
2593,3. "$mleqslant5$" is "$m^{2}-4m-5leqslant0$",1760,,
1543,"in the plane cartesian coordinate system, $o$ is the origin of coordinates. if the straight line $y=x+3$ intersects the $x$ axis and the straight line $y=-2x$ at points $a and b$ respectively, then $triangleaob$ the area of is",1736,1271,
91,"in the function $y=sqrt{x-2}$, the value range of the argument $x$ is",639,2131,
422,the coordinate of the intersection of the line $y=x+2$ and the $x$ axis is $underline{qquad}$.,1736,1742,639
1497,the coordinate of the intersection of the line $y=2x-1$ and the $x$ axis is $underline{qquad}$.,1736,1742,
1580,"as shown in the figure, in the plane cartesian coordinate system, the midpoint of the diagonal $ac$ of the rectangle $abcd$ coincides with the coordinate origin, and the point $e$ is a point on the $x$ axis, connecting ae. if $ad$ bisects $ angleoae$, the image of the inverse proportional function $y=frac{k}{x}(k>0,x>0)$ passes through two points $a, f$ on $ae$, and $af=ef, triangleabe$ the area of is $18$, then the value of $k$ is $quad(quad)$",430,639,
2856,"as shown in the figure, the focus of the known parabola $c, y^{2}=2px(p>0)$ is $f$, point $pleft(x{0}, 2sqrt{3}right)left(x{0} >frac{p}{2}right)$ is a point on the parabola $c$. with $p$ as the center, it intersects the line segment $pf$ at point $q$, and intersects the line passing through the focus and perpendicular to the axis of symmetry at point $a,b$,$|ab|=|pq|$, the other intersection point of line $pf$ and parabola $c$ is $m$, if $|pf|=sqrt{3}|pq|$, then $frac{|pq|}{|fm|}=$",2182,988,
305,"3. (2019 xinjiang $,6,5$ cents $)$ if the quadratic equation of $(k-1)x^{2}$$+x+1=0$ about $x$ has two real roots , then the value range of $k$ is $quad(quad)$",1762,1787,449
2054,"in $triangleabc$$,cosa:cosb:cosc=2:2:7$, then $cosc=$$(quad)$",639,1192,1937
3017,"it is known that $f{1}, f{2}$ are hyperbolic $c, frac{x^{2}}{a^{2}}-frac{y^{2}}{b^{2} respectively }=1(a>0,b>0)$'s left and right focal points, pass the point $f{1}$ to make a circle $o, x^{2}+y^{2}=a^{2}$ a tangent of the tangent point is $p$, and intersects the right branch of the hyperbola $c$ at the point $q$, if $frac{left|f{1}pright|}{|pq|}=frac{1} {2}$, then the eccentricity of the hyperbola $c$ is",1375,2182,1937
330,text{the quadratic equation in one variable}x^{2}+2x+1=0text{the solution is},1762,1763,449
232,the solution to the fractional equation $frac{3-x}{x-2}+frac{x}{2-x}=1$ is,502,503,449
2046,$sin20^{circ}cos10^{circ}-cos160^{circ}sin10^{circ}=$$(quad)$,1192,1938,901
3228,"it is known that $cosalpha=frac{1}{7}, cos(alpha-beta)=frac{13}{14}$, if $0<beta<alpha<frac{pi}{2}$, then $beta=$ $underline{qquad}$.",1938,902,1199
2634,"8. the known function $y=f(x)(xinmathbf{r})$ is an odd function, when $x<0$, $f(x)=8x^{3}-$$log{2}( -x)$, the value range of $x$ that satisfies $fleft(log{4}xright)geqslant0$ is $quad(quad)$",639,641,
3436,"it is known that the image of the function $y=log{a}(x-1)+3 (a>0$ and $aneq1)$ always passes through the fixed point $p$, if the vertex of the angle $alpha$ coincides with the origin, the starting edge it coincides with the non-negative semi-axis of the $x$ axis, and the end edge passes through the point $p$, then the value of $sin^{2}alpha-sin2alpha$ is $(quad)$",2172,,
3621,"it is known that $f(x), g(x)$ are the even and odd functions defined on $mathrm{r}$ respectively, and $f(x)-g(x)=x^{3}+x ^{2}+1$, then $f(1)+g(1)=$$(quad)$",,1119,956
3069,"given the function $f(x)=x^{2}+px+q$, and satisfy $fleft(-frac{p}{2}right)+frac{p}{2}<0$, then",639,641,645
1485,"6. for the function $y=-3x+1$, which of the following conclusions is correct",1736,1742,
3620,"the known function $f(x)$ is an odd function defined on $mathrm{r}$, when $xgeqslant0$, $f(x)=frac{1}{2}left(left|xa^{2 }right|+left|x-2a^{2}right|-3a^{2}right)$. if $forallxinmathrm{r}, f(x-1)leqslantf(x)$, then the real number $a$ the value range is $(quad)$",,1119,1119
3290,"given $cosleft(alpha+frac{pi}{12}right)=frac{3}{5}$, then $sinleft(2alpha+frac{2pi}{3}right)=$$underline{qquad}$.",1938,2251,1245
3634,"it is known that $f(x)=2^{x}+frac{a}{2^{x}}$ is an odd function, $g(x)=bx-log{2}left(4^{x}+ 1right)$ is an even function, then $f(ab)=$$(quad)$",639,1119,297
3426,"it is known that the vertex of the angle $theta$ coincides with the origin, the start side coincides with the positive semi-axis of the $x$ axis, and the end side is on the straight line $y=2x$, then $cos2theta=$$(quad)$",639,343,
1727,"if $mathrm{x}=0$ is a quadratic equation in one variable $mathrm{x}^{2}+sqrt{mathrm{b}-1}mathrm{x}+mathrm{b}^{2}-4=0 a root of $, then the value of $mathrm{b}$ is",1762,1763,449
3987,"6. if the function $f(x)=frac{1}{3}x^{3}+left(a-frac{5}{2}right)x^{2}+bx+a^{2}$ if the maximum value is obtained at $x=2$, the value range of the real number $a$ is",639,186,738
1804,which of the following operations is correct,345,955,353
3848,"8. the ancient greek mathematician pythagoras discovered the golden ratio by studying the drawing of regular pentagons and regular decagons. the value of the golden ratio can also be represented by $2sin18^{circ}$. if the real number $n$ satisfies $4sin^{2}18^{circ}+n^{2}=4$, then $frac{1-sin18^{circ}}{8n^{2}sin^{2}18 ^{circ}}=$",1192,341,639
534,the correct calculation of the following equations is,165,665,
2980,"it is known that the focus of the parabola $c, y^{2}=8x$ is $f$, its directrix intersects the $x$ axis at the point $m$, and the straight line passing through the $m$ point and the slope is $k$$ l$ and the parabola intersect at two points $aleft(x{1}, y{1}right), bleft(x{2}, y{2}right)$, then which of the following conclusions is correct is",988,1007,
2775,"known function $f(x)=left{begin{array}{l}1-|x+1|,xin[-2,0],2f(x-2),xin(0,+infty),end {array}right.$ then $3^{log{f(3)}266}=$$underline{quad}$, if the equation $f(x)=x+a$ is in the interval $[-2,4]$ there are three unequal real roots on , then the value range of the real number $frac{1}{a}$ is",639,469,643
109,decomposition factor: $3a^{2}+6a+3=$,471,473,165
657,regarding the root of the quadratic equation $x^{2}-(k+3)x+2k=0$ in $x$ is,1762,1795,449
1867,"it is known that $odoto: x^{2}+y^{2}=4$, point $p(1,4)$, two tangents of $odoto$ are drawn from point $p$, and the tangent points are $a respectively ,b$, then the equation of the straight line $ab$ is",2182,1950,1952
2215,"let the functions $f(x)=$$x^{2-a}$ and $g(x)=a^{x}(a>1$ and $aneq2)$ in the interval $(0,+infty)$ have different monotonicity on , then the size relationship between $m=(a-1)^{0.2}$ and $n=left(frac{1}{a}right)^{0.1}$ is",639,2201,2200
296,"the ancient chinese people discovered many interesting mathematical problems in production and life very early. among them, there is a problem in ""sun tzu's suanjing"": today there are three people in a car, two cars are empty; two people share a car, nine people ask each other geometry? the meaning of this question is: today there are several people riding on foot, car, every three people in one car, and finally there are 2 empty cars. if every 2 people ride in one car, there will be no cars left for 9 people in the end. ask how many people and how many cars? with $x$ cars, the equation can be listed as $quad$)",1817,1846,449
1486,"8. in the same plane cartesian coordinate system, the images of the functions $y=ax^{2}+bx$ and $y=bx+a$ may be",1736,369,1742
3710,"the derivative function of the known function $f(x)$ is $f^{prime}(x)$, and satisfies $f(x)=2xf^{prime}(1)+lnfrac{1}{x}$, then $f(1)=$$(quad)$",186,297,710
645,"in the following quadratic equation in one variable, the one with two unequal real roots is $(quad)$",1762,1795,449
2885,"$forallxinmathbf{r},[x]$ represents the largest integer that does not exceed $x$. in the eighteenth century, $y=[x]$ was adopted by the ""prince of mathematics"" gauss, so it was named gaussian function, and people are more accustomed to calling it is a ""rounding function"", then which of the following propositions is a true proposition is",639,2169,
691,"when solving the linear equation $frac{1}{2}(x+1)=1-frac{1}{3}x$, the correct denominator is",449,502,
2355,"it is known that the tangent of the image of the function $f(x)=mx^{3}+nx^{2}$ at the point (-1,2$)$ is exactly perpendicular to the line $x-3y=0$, if $f(x)$ is not monotonic on the interval $[t, t+1]$, then the value range of the real number $t$ is $quad$ (",186,188,639
655,"move $a(-4,1)$ to the right by $5$ units, and then move down $2$ units, the coordinates of the point after translation are",1100,1108,264
2033,"for the function $f(x)$, if there is a real number $x{0}$ in the domain of definition that satisfies $fleft(-x{0}right)=-fleft(x{0}right)$, then the function $f( x)$ is the ""defection function"", let $f(x)=3^{x}+2m-1(minmathbf{r},mneq0)$ be the ""defection function"" defined on $[-1,1]$ "", the value range of the real number $m$ is $underline{qquad}$.",639,,
1742,the result of computing $sqrt{(-3)^{2}}$ is .,345,819,
717,the result of calculating $30+(-20)$ is equal to,2045,1911,1912
2865,"known function $f(x)=frac{1}{2}x^{2}-2x+1,xin[1,4]$, when $x=a$, $f(x)$ achieves the maximum value $b$, then the approximate image of the function $g(x)=a^{|x+b|}$ is",369,2202,369
1546,"in the plane cartesian coordinate system, the parabola $y$$=x^{2}-(m-1)x+m(m>1)$ is translated down 3 units along the $y$ axis, then after translation, we get the vertex of the parabola must be at",369,370,372
2011,"the opposite sides of the interior angles $a, b, c$ of $triangleabc$ are $a, b, c$ respectively, if $cosa=frac{4}{5}, cosc=frac{5}{13}, a=1 $, then $b=$$underline{qquad}$.",639,1192,2255
2977,"known function $f(x)=left{begin{array}{l}left|x^{2}+2xright|,xleqslant0,frac{1}{x},x>0,end{array}right.$ if the equation $f(x)=a(x+3)$ has four different real roots, then the value range of the real number $a$ is",449,469,
294,"there is such a question in the ""nine chapters of arithmetic"": today, there are two people, a and b, who hold money and do not know how many. a gets half of b and the money is fifty, and b gets half of a and the money is fifty. ask a and b how much money they hold ? its meaning is: there are two people, a and b, and i don't know how much money is in their wallet. if b gives half of his money to a, then a's money is $50; $ and a gives his $frac{2}{3}$ if the money is given to b, the amount of b’s money is also 50. how much money does a and b have? let a’s money be $x$ and b’s money be $y$, then the equation system can be established as",406,410,411
3378,"if the function $mathrm{e}^{x}f(x) (mathrm{e}=2.71828cdots$ is the base of the natural logarithm) monotonically increases over the domain of $f(x)$, then the function $f is called (x)$ has the property of $mathrm{m}$. the ordinal number of all functions with the property of $mathrm{m}$ in the following functions is $underline{qquad}$.(1)$f(x)=2^{- x}$(2)$f(x)=3^{-x}$(3)$f(x)=x^{3}$(4)$f(x)=x^{2}+2 $",639,2202,758
298,"known equation system $left{begin{array}{l}2x+y=4,text{then}x+ytext{}x+2y=5,end{array}right.$ value",413,414,415
160,"""nine chapters of arithmetic"" is a classic work of mathematics in ancient my country. there is a question in the book: ""today there are nine gold coins and eleven silver coins, which are called heavy and appropriate, and one of them is traded. gold is lighter than thirteen taels. what is the weight of each piece of silver?"". it means: bag a contains 9 pieces of gold (each piece of gold weighs the same), and bag b contains 11 pieces of silver (each piece of silver weighs the same). weigh the two bags equally, after the two bags are exchanged for 1 piece, bag a is 13 taels lighter than bag b (the weight of the bag is negligible). how many taels of gold and silver each weigh? let each piece of gold weigh $x$ taels, and each piece of silver weighs $ y$ two, according to the meaning of the question",413,449,
3668,"it is known that $a=log{frac{2}{3}}1.2,b=left(frac{2}{3}right)^{-0.8},c=1.2^{-frac{2}{3}} $, then the size relationship of $a,b,c$ is $(quad)$",639,297,298
3671,"the image of the function $f(x)=frac{sinx+x}{cosx+x^{2}}$ in $[-pi,pi]$ is roughly $(quad)$",1192,1938,639
553,"the following statement about the linear function $y=$$kx+b(k<0,b>0)$, the wrong one is $quad(quad)$",1736,1742,1743
3609,"let $f(x)$ be an even function whose domain is $mathrm{r}$, and decrease monotonically at $(0,+infty)$, then $(quad)$",639,758,279
3295,"it is known that the three interior angles of $triangleabc$ are $a, b, c$, and $sina, sinb, sinc$ form an arithmetic progression, then the minimum value of $sin2b+2cosb$ is $underline{qquad}$, and the maximum value is $underline{qquad}$. ($1$ empty $2$ point, $2$ empty $3$ point)",1192,1937,639
3451,"let the function $f(x)=sinleft(omegax+frac{pi}{5}right)(omega>0)$, it is known that $f(x)$ has and only $5$ in $[0,2pi]$ there are zero points. the following four conclusions: (1)$f(x)$ in $(0,2pi)$ has and only $3$ maximal point (2)$f(x)$ in $(0 ,2pi)$ has and only $2$ minimum points (3)$f(x)$ in $left(0,frac{pi}{10}right)$ monotonically increasing (4)$omega$ the range of values is $left[frac{12}{5},frac{29}{10}right)$ where the number of all correct conclusions is $(quad)$",639,645,
2233,"given $alpha-$$beta=frac{pi}{6}, tanalpha-tanbeta=3$, then the value of $cos(alpha+beta)$",639,1192,
85,decomposition factor $:ab^{2}-a=$,471,473,165
2822,"the equation of the circle whose center is $(2,1)$ and is tangent to the $x$ axis is",2182,1950,1952
739,which of the following equations has two equal real roots,1762,1795,449
696,"the formula $sqrt{x-2}$ is meaningful in the range of real numbers, then the value range of $x$ is",345,358,368
87,decomposition factor $:x^{2}-2x+1=$,471,473,165
2766,"let the function $f(x)=left{begin{array}{l}a(x+1),x<0,2^{xa}+2^{ax},xgeqslant0.end{array}right.$ give the following four conclusions are drawn: (1) $foralla>0, existstinmathbf{r}, f(x)=t$ has no solution; (2) $forallt>0, existsainmathbf{r}, f(x)=t$ has two solutions; (3) when $a<0$, $forallt>0, f(x)=t$ has a solution; (4) when $a>2$, $existstinmathbf{r}, f(x) =t$ has three solutions. among them, the sequence numbers of all correct conclusions are",469,643,639
3082,"it is known that the graph of the function $f(x)=midx-m$? and the function $g(x)$ is symmetrical about the $y$ axis. if $g(x)$ is monotonic in the interval $(1,2)$ decrement, the value range of $m$ is",639,804,641
779,$(1+y)(1-y)=$,2045,1038,1040
1595,"it is known that the voltage of the battery is a fixed value. when using the battery, the current i (unit: a) and the resistance $mathrm{r}$ (unit: $omega$) are inversely proportional to the function, and its image is shown in the figure. the function expression of the current $mathrm{i}$ expressed by the resistance $mathrm{r}$ is as follows",430,639,435
2794,"given that $a>0, b>0$, and $ab+2a+b=4$, then the minimum value of $a+b$ is",708,2102,
1443,"as shown in the figure, the diamond $mathrm{oabc}$ is in the first quadrant, $anglemathrm{aoc}=60^{circ}$, the inverse proportional function $mathrm{y}=frac{mathrm{k}}{mathrm{x}} the image of (mathrm{x}>0)$ passes through point a and intersects bc at point d. if the area of $trianglemathrm{aod}$ is $2sqrt{3}$, then the value of $mathrm{k}$ is",430,639,
2214,"given that $a=left(frac{1}{2}right)^{0.3}, b=log{frac{1}{2}}0.3$, $c=a^{b}$, then $a, the size relationship between b and c$ is",639,2200,299
715,"there is a container filled with water, as shown in the figure, the water surface height in the container is $10mathrm{~cm}$, now pour water into the container, and start timing at the same time. during the water filling process. the height of the water surface increases at a constant rate of $0.2mathrm{~cm}$ per second, then before the container is filled with water, the functional relationship between the height of the water surface in the container and the corresponding water filling time is:",1736,1737,
3602,"suppose the set $m={xmid0leqslantxleqslant2}, n={ymid0leqslantyleqslant2}$, then in the following $4$ graphs, there are $(quad)$ that can represent the functional relationship from the set $m$ to the set $n$",639,2169,643
1442,"as shown in the figure, in the plane rectangular coordinate system, the vertex a of the parallelogram $mathrm{oabc}$ is on the inverse proportional function $y=frac{1}{x}, and the vertex b is on the inverse proportional function $y=frac{5}{ x} on $, point c is on the positive semi-axis of the x-axis, then the area of the parallelogram $mathrm{oabc}$ is",430,639,
2625,"11. if the real number $a<b$, then the following inequality relation is correct is $(quad)$",639,2200,297
3630,"it is known that the odd function $f(x)$ defined on $mathrm{r}$ satisfies $f(x+1)=f(1-x)$, and when $xin[0,1]$$f (x)=2^{x}-m$, then $f(2019)=$$(quad)$",639,2138,1119
804,"knowing that $x=2$ is the solution of the fractional equation $frac{k}{x}+frac{x-3}{x-1}=1$, then the value of the real number $k$ is",449,502,503
2231,"given $3sintheta+4costheta=5$, then $tantheta$ is equal to $quad$(",1192,1199,
733,"if the points $aleft(-1, y{1}right), bleft(2, y{2}right), cleft(3, y{3}right)$ are in the inverse proportional function $y=-frac{6}{x on the image of }$, the size relationship of $y{1}, y{2}, y{3}$ is",261,430,435
2773,"the tangent of the graph of the function $f(x)=xlnx+a$ at $x=1$ $c$:$x^{2}+y^{2}-2x+4y-4=0$ the resulting chord length is 2, then the value of the real number $a$ is",186,297,
3051,"known hyperbola $frac{x^{2}}{a^{2}}-frac{y^{2}}{b^{2}}=1(a>0,b>0)$, its the coordinates of the right focus $f$ are $(c,0)$, the point $a$ is a point on the asymptote of the hyperbola in the first quadrant, $o$ is the origin of the coordinates, and $|oa|=frac{c ^{2}}{a}$, the line segment $af$ intersects the hyperbola at the point $m.$ if $m$ is the midpoint of the line segment $af$, the eccentricity of the hyperbola is",,1384,1375
2223,"it is known that the function $f(x)$ defined on $mathbf{r}$ satisfies $f(x+2)=f(x)$, and $f(x)$ is an even function, when $xin[0 ,1]$, $f(x)$$=x^{2}.$ let $g(x)=f(x)-kx-k$, if in the interval $[-1,3]$ , the function $g(x)=0$ has 4 unequal real roots, then the value range of the real number $k$ is",988,984,
3156,"it is known that the intersection of the straight line $l, y=x-2$ and the $x$ axis is the focus of the parabola $c, y^{2}=2px (p>$0), and the straight line $l$ intersects the parabola $c$ at $a and b$, the distance from the midpoint of $ab$ to the directrix of the parabola $c$ is",988,1007,
3300,"given $cosleft(alpha+frac{pi}{6}right)-sinalpha=frac{4sqrt{3}}{5}$, then $sinleft(alpha+frac{11pi}{6}right)=$$underline {qquad}$.",1938,2251,902
3366,"if the function $f(x)=left{begin{array}{cc}-x+6,&xleq2,3+log{a}x,&x>2end{array}(a>0right.$,and $aneq1)$ the value range of is $[4,+infty)$, then the value range of the real number $a$ is $underline{qquad}$.",469,297,639
3347,"the known function $f(x)=left{begin{array}{l}ax^{2}+2x+1(-2<xleq0), ax-3(x>0)end{array}right.$ has $3$ zeros, then the value range of the real number $a$ is $underline{qquad}$.",469,645,639
2210,"known functions $f(x)=x^{2}-4x+3, g(x)=m(x-1)+2(m>0)$, if there is $x{1}in[0, 3]$, so that for any $x{2}in[0,3]$, there is $fleft(x{1}right)=$$gleft(x{2}right)$, then the real number $m$ the range of values is",369,2100,639
3608,"gauss is a famous german mathematician and one of the founders of modern mathematics. he enjoys the title of ""prince of mathematics"". the largest integer not exceeding $x$, then $y=[x]$ is called a gaussian function. for example: $[-2.1]=-3, [3.1]=3$, the known function $f(x)=frac {2^{x}+3}{2^{x}+1}$, then the value range of the function $y=[f(x)]$ is $(quad)$",639,2169,
331,"with the development of $5mathrm{g}$ network technology, the market demand for $5mathrm{g}$ products is increasing. in order to meet the market demand, after a large $5mathrm{g}$ product manufacturer updated its technology, the production speed is now on average 300,000 more products per day than before the new technology, and the time required to produce 5 million products now is the same as the time required to produce 4 million products before the new technology. ten thousand products, according to the title",502,510,514
1478,"10. as shown in the figure, the intersection of the image of the object line $y=-x^{2}+1$ and the positive semi-axis of the $x$ axis is $a$, and the line segment $oa$ is divided into $n$ equal parts , let the bisectors be $p{1}, p{2}, p{3}, cdots, p{n-1}$, and draw a vertical line of the $x$ axis through each bisector, respectively intersecting the parabola at the points $q{1}, q{2}, q{3}, cdots, q{n-1}$, then remember the right triangle $op{1}q{1}, p{1}p{2} the areas of q{2},p{2}p{3}q{2},cdots$ are $s{1}$,$s{2},s{3},cdots,s{n-1} respectively $, remember $w=s{1}+s{2}+s{3}+cdots+s{n-1}$, when n gets bigger and bigger, you guess the closest constant of $w$ is",369,1256,639
3127,"given the function $f(x)=left{begin{array}{l}x^{2},xleqslant0,-x^{2},x>0end{array}right.$, then the following conclusion is correct",469,,639
3829,"12. take any point $p(x,y)$ on the unit circle $o:x^{2}+y^{2}=1$, the intersection of the circle $o$ and the positive axis of $x$ is $a $, let the angle formed by rotating $oa$ around the origin $o$ to $op$ be $theta$, note the expressions of $x and y$ about $theta$ as $x=f(theta), y =g(theta)$, then the following statement is correct is $(quad)$",1192,,639
3857,"5. known real numbers $x, y$ satisfy $x^{2}+3y^{2}=3$, then the maximum value of $x+y$ is $(quad)$",369,373,
1849,"the domain of function $f(x)$ is $[-1$,1), and its image is shown in the figure. the function $g(x)$ is an odd function with domain $mathbf{r}$, satisfying $g(2-x)+g(x)=0$, and when $xin(0,1)$, $g(x)=f(x)$. the following three conclusions are given: $textcircled{ 1}$$g(0)=0$; $textcircled{2}$ function $g(x)$ has and only 3 zeros on $(-1,5)$; $textcircled{3}$ inequality the solution set of $f(-x)<0$ is ${xmid-1<x<0}.$ among them, the sequence number of the correct conclusion is $underline{quad}$ note: among the conclusions given in this question, there are multiple meet the requirements of the question. 5 points for all correct choices, 0 points for no or wrong choices, and 3 points for others.",639,643,
1832,the solution set of the inequality group $left{begin{array}{l}x-3<0frac{x+4}{2}geqslant1end{array}right.$ is,39,1814,
966,which of the following statements is incorrect (),345,353,
